sepal length,sepal width,petal length,petal width,iris,Seto=0 || Versi=1,,Sigmoid1,,,,,,,,Sigmoid2,,,,,,,,Sigmoid3,,,,,,Sigmoid4,,,,,,Sigmoid5,,,,,,Sigmoid6,,,,,,,Sigmoid7,,,,,,,Sigmoid8,,,,,,,,Sigmoid8,,,,,Sigmoid7,,,,,,Sigmoid6,,,,,,Sigmoid5,,,,,Sigmoid4,,,,,Sigmoid3,,,,,Sigmoid2,,,,,,,Sigmoid1,,,,,
,,,,,,,w1,w2,w3,w4,bias,result,activation,,w1,w2,w3,w4,bias,result,activation,,w1,w2,bias,result,activation,,w1,w2,bias,result,activation,,w1,w2,bias,result,activation,,w1,w2,w3,bias,result,activation,,w1,w2,w3,bias,result,activation,,w1,w2,bias,result,activation,error,prediksi,,Tau,Δw1,Δw2,Δbias,,Tau,Δw1,Δw2,Δw3,Δbias,,Tau,Δw1,Δw2,Δw3,Δbias,,Tau,Δw1,Δw2,Δbias,,Tau,Δw1,Δw2,Δbias,,Tau,Δw1,Δw2,Δbias,,Tau,Δw1,Δw2,Δw3,Δw4,Δbias,,Tau,Δw1,Δw2,Δw3,Δw4,Δbias
4.4,2.9,1.4,0.2,Iris-setosa,0,,0.452619496334387,0.686605967517039,0.755641351117351,0.465064738300862,0.147819421647156,5.28141335054234,0.994940490326616,,0.736255131589877,0.569874018710705,0.551903101428003,0.448237673388985,0.147807834257507,5.90227694419101,0.997274235746271,,0.953386132889241,0.580639879336689,0.97146686260048,2.4990865210372,0.924077756892034,,0.553922961646962,0.128490655274599,0.972092235296362,1.65135303840008,0.83907383358746,,0.782872569686836,0.932181916496562,0.969387918922894,2.67794054562098,0.935712348743864,,0.393341040809489,0.360748306707224,0.394348588759966,0.17505083541098,1.21021985097722,0.770337846832253,,0.631404295734493,0.9284095594267,0.102454796038713,0.169836134877227,1.62817518618041,0.835919504204113,,0.82378643099568,1.01711922493698,0.91927784534509,2.40410150907372,0.917139529850202,0.841144917213849,1,,0.0696976633044527,0.0536907478791915,0.0582616361536433,0.0696976633044527,,0.00972325105693733,0.00898504002639275,0.00815852553927773,0.00909816608391309,0.00972325105693733,,0.0125418253509314,0.0115896218376203,0.0105235174773904,0.0117355408566553,0.0125418253509314,,0.000357442216288575,0.000355633733937587,0.000356467913072642,0.000357442216288575,,0.00182985832161348,0.00182060013573436,0.00182487055921104,0.00182985832161348,,0.00149511019906017,0.00148754567454525,0.00149103488112418,0.00149511019906017,,0.00000390472835355373,0.0000171808047556364,0.0000113237122253058,0.00000546661969497523,0.000000780945670710746,0.00000390472835355373,,0.0000136864468949231,0.0000602203663376615,0.0000396906959952769,0.0000191610256528923,0.00000273728937898461,0.0000136864468949231
4.9,3.1,1.5,0.1,Iris-setosa,0,,0.45262551837102,0.686609936586639,0.755643267219916,0.465065012029799,0.147820790291846,5.67414803576128,0.996578156190054,,0.736256849670353,0.569875151081928,0.551903648089972,0.448237751483552,0.147808224730342,6.39475900375236,0.998332496862673,,0.953534887456696,0.580788982824802,0.971616373620386,2.50170892899869,0.924261535450584,,0.554105021660535,0.128673142330521,0.972275221128524,1.65294276141262,0.839288376502391,,0.78290813306023,0.932217563287869,0.969423663144522,2.6803158944323,0.935855089456457,,0.394500002993251,0.361800658454963,0.395522142845632,0.176305017946073,1.21473269407485,0.77113527331138,,0.632302799737132,0.929225411980628,0.103364612647104,0.170808459982921,1.63184400277914,0.836422092102562,,0.829155505783599,1.02294538855234,0.926247611675535,2.42125279124522,0.918433644457234,0.843520359270996,1,,0.0688028815318602,0.0530563288546815,0.0575482501135632,0.0688028815318602,,0.00962962157939544,0.00890028882678011,0.00808202946170319,0.00901193036461695,0.00962962157939544,,0.0124213416814461,0.0114805683348497,0.0104250876938024,0.0116245758304589,0.0124213416814461,,0.000354675930027459,0.000353462284391757,0.000354084506801403,0.000354675930027459,,0.00181312133557797,0.00180691711755914,0.00181009795006254,0.00181312133557797,,0.00148224121147141,0.0014771692135571,0.00147976956960101,0.00148224121147141,,0.0000023719042372207,0.0000116223307623814,0.00000735290313538418,0.00000355785635583105,0.00000023719042372207,0.0000023719042372207,,0.00000919272428494189,0.0000450443489962153,0.0000284974452833199,0.0000137890864274128,0.000000919272428494189,0.00000919272428494189
7,3.2,4.7,1.4,Iris-versicolor,1,,0.45263002280592,0.686612786331167,0.755644646128559,0.465065103957042,0.147821709564274,9.71601376780954,0.999939693705659,,0.736258011903429,0.569875886372241,0.551904003875608,0.448237775202595,0.147808461920766,10.3466990851349,0.999967902460543,,0.953682604378052,0.580936959781762,0.971764597741533,2.50630800219051,0.924582852935686,,0.554285713372291,0.128854152125527,0.972456533262081,1.65555883594129,0.839640928395689,,0.782943479288669,0.932252971738549,0.969459130737525,2.68457844231828,0.936110496763565,,0.395648059826736,0.362843167224343,0.396684600428678,0.177547152114218,1.21935515618332,0.77195004898456,,0.63319282861981,0.930033614926798,0.104265805683566,0.17177142214086,1.63570925711481,0.836950249430227,,0.834461138669067,1.0287002135637,0.933127899828721,2.43826111703108,0.919698759875537,0.00644828916552664,1,,-0.00593048354885371,-0.00457803706603975,-0.00496351968545497,-0.00593048354885371,,-0.000832527748058019,-0.000769740880447605,-0.000699024371294607,-0.000779337963804044,-0.000832527748058019,,-0.00107398475801471,-0.000992987891574683,-0.000901761559302291,-0.00100536840534165,-0.00107398475801471,,-0.0000306715912969098,-0.0000306697416068972,-0.000030670606814298,-0.0000306715912969098,,-0.000156721195086157,-0.000156711743811636,-0.000156716164721414,-0.000156721195086157,,-0.000128190629765539,-0.000128182899063689,-0.000128186515161742,-0.000128190629765539,,-0.0000000039561686575491,-0.0000000276931806028437,-0.0000000126597397041571,-0.0000000185939926904808,-0.00000000553863612056874,-0.0000000039561686575491,,-0.0000000140586971690811,-0.0000000984108801835679,-0.0000000449878309410596,-0.0000000660758766946813,-0.0000000196821760367136,-0.0000000140586971690811
6.4,3.2,4.5,1.5,Iris-versicolor,1,,0.452630012964832,0.686612781832384,0.755644639520971,0.465065101988825,0.147821708158404,9.33981322382457,0.999912151874038,,0.736258009134111,0.569875885106267,0.551904002016209,0.448237774648731,0.147808461525149,9.83938722336955,0.999946692873587,,0.953669786088145,0.580924141130246,0.971751778678557,2.50623096039683,0.924577480681834,,0.55427004219791,0.128838480509055,0.972440861142573,1.65549382425589,0.839632174766453,,0.782940412314508,0.932249904677868,0.969456063578396,2.68452790515929,0.936107474189009,,0.395548761037578,0.362752991068413,0.396584063588144,0.177439753638416,1.21897961946828,0.771883931558859,,0.633115854531765,0.929963712489669,0.104187871887185,0.171688169366054,1.63541133109379,0.836909589014523,,0.834003334962463,1.02820386159515,0.932534851473836,2.43680229582861,0.919590955639122,0.00646561441502962,1,,-0.00594572053871117,-0.00458940614537063,-0.00497603053244797,-0.00594572053871117,,-0.000834431507245307,-0.000771496580770411,-0.000700615541122026,-0.000781117570631132,-0.000834431507245307,,-0.00107644439660767,-0.0009952562483096,-0.000903817349738864,-0.00100766764521332,-0.00107644439660767,,-0.0000307328101045182,-0.000030730110284745,-0.000030731171826725,-0.0000307328101045182,,-0.000157065767783021,-0.000157051969849669,-0.000157057395058283,-0.000157065767783021,,-0.000128466597851982,-0.000128455312302112,-0.000128459749666811,-0.000128466597851982,,-0.00000000658393854918026,-0.0000000421372067147537,-0.0000000210686033573768,-0.0000000296277234713112,-0.00000000987590782377039,-0.00000000658393854918026,,-0.0000000205224640199356,-0.000000131343769727588,-0.000000065671884863794,-0.0000000923510880897103,-0.0000000307836960299034,-0.0000000205224640199356
6.9,3.1,4.9,1.5,Iris-versicolor,1,,0.452629999830455,0.686612775265195,0.755644630285863,0.465065098910455,0.147821706106158,9.79972464502481,0.999944536205995,,0.73625800492039,0.569875882999407,0.551903999053436,0.44823777366114,0.147808460866755,10.3712901879692,0.999968682124035,,0.953656940556915,0.580911295155279,0.971738932018771,2.50623608139097,0.924577837788273,,0.554254337000925,0.128822774769549,0.972425154565794,1.65546749083221,0.839628628939615,,0.78293733930348,0.932246831560685,0.969452990297385,2.6845645404956,0.936109665323393,,0.395449235412747,0.362662609333439,0.396483296823622,0.177332109198755,1.21860946396987,0.771818748342313,,0.633038704873688,0.929893650935557,0.104109760130122,0.17160472621533,1.63512176711071,0.836870062012099,,0.833544394347926,1.02770625854191,0.931940279419964,2.43534207086952,0.919482915420414,0.00648300090919614,1,,-0.00596100857666087,-0.00460081817849619,-0.00498858961720483,-0.00596100857666087,,-0.000836335344352762,-0.000773257124347588,-0.00070221109851265,-0.000782901599300188,-0.000836335344352762,,-0.00107890704744612,-0.000997533545102265,-0.000905881245000475,-0.00100997531509984,-0.00107890704744612,,-0.0000307916938140202,-0.0000307899859898574,-0.0000307907294835726,-0.0000307916938140202,,-0.000157406248452076,-0.000157397518104337,-0.000157401318822711,-0.000157406248452076,,-0.000128739216672329,-0.000128732076306935,-0.000128735184833509,-0.000128739216672329,,-0.00000000387606185453884,-0.000000026744826796318,-0.0000000120157917490704,-0.0000000189927030872403,-0.00000000581409278180826,-0.00000000387606185453884,,-0.0000000129846911998519,-0.0000000895943692789779,-0.0000000402525427195408,-0.0000000636249868792742,-0.0000000194770367997778,-0.0000000129846911998519
5.5,2.3,4,1.3,Iris-versicolor,1,,0.452629990871018,0.686612771239941,0.755644623923364,0.465065096962751,0.147821704807689,7.84365915019519,0.99960792260619,,0.736258002245908,0.569875881797828,0.551903997154166,0.448237773079731,0.147808460479149,8.29826709458696,0.999751114102989,,0.953644067349284,0.580898421636796,0.971726058097104,2.50575006737789,0.924543939258175,,0.554238597249114,0.128807034637667,0.972409413940949,1.65520568314861,0.83959337277346,,0.782934260304881,0.932243752487737,0.969449911128004,2.68408893077375,0.936081213985235,,0.395349482058237,0.362572021208939,0.396382299292112,0.177224218494011,1.21820127610353,0.771746852536484,,0.632961379161254,0.929823429825706,0.104031469970192,0.171521092680894,1.63477719380244,0.836823015899305,,0.833084312530076,1.02720739958019,0.931344178562298,2.43386516872568,0.91937350656077,0.00650063144430618,1,,-0.00597650832581098,-0.00461235148960272,-0.00500127972175245,-0.00597650832581098,,-0.000838297530163204,-0.000775042900807487,-0.000703829050737386,-0.000784714569715996,-0.000838297530163204,,-0.0010814272527237,-0.000999827012254316,-0.000907959154523429,-0.00101230373556632,-0.0010814272527237,,-0.0000308660169488031,-0.0000308539150813205,-0.0000308583348324877,-0.0000308660169488031,,-0.000157781946166256,-0.000157720083432013,-0.000157742676465052,-0.000157781946166256,,-0.00012904036053835,-0.000128989766730093,-0.000129008244212466,-0.00012904036053835,,-0.0000000308684570822462,-0.000000169776513952354,-0.0000000709974512891663,-0.000000123473828328985,-0.0000000401289942069201,-0.0000000308684570822462,,-0.0000000919740916964996,-0.000000505857504330748,-0.000000211540410901949,-0.000000367896366785998,-0.000000119566319205449,-0.0000000919740916964996
6.5,2.8,4.6,1.5,Iris-versicolor,1,,0.452629940285268,0.6866127500859,0.755644587133727,0.46506508500612,0.14782169561028,9.18599473602936,0.999897546056823,,0.736257985268256,0.569875874698083,0.551903984806783,0.448237769066832,0.147808457392303,9.74025279450205,0.999941137812914,,0.953631168372611,0.580885520812374,0.97171315406105,2.5060979477803,0.924568204661126,,0.554222825240771,0.12879126037002,0.972393635746333,1.65534335810802,0.839611913466391,,0.782931174913373,0.932240666654253,0.969446824526309,2.6844835779833,0.93610482291735,,0.395249499357012,0.362481225293486,0.396281068918556,0.177116075768738,1.21785537079227,0.771685914326491,,0.632883874871173,0.929753046920632,0.10395299851322,0.171437262927878,1.63452420891768,0.836788467804839,,0.832623077381116,1.02670727160801,0.930746527729717,2.43240683318086,0.919265340047337,0.0065180853176721,1,,-0.0059918499160074,-0.00462382618094128,-0.00501391091053238,-0.0059918499160074,,-0.000840183392348412,-0.000776806850649665,-0.000705427985712334,-0.000786499725712408,-0.000840183392348412,,-0.00108387910340973,-0.00100212015670925,-0.000910037807980081,-0.00101462445616118,-0.00108387910340973,,-0.000030914752961427,-0.0000309115856230837,-0.0000309129332514545,-0.000030914752961427,,-0.000158101824738227,-0.000158085626582859,-0.000158092518519041,-0.000158101824738227,,-0.00012929621200736,-0.000129282965100602,-0.000129288601349539,-0.00012929621200736,,-0.00000000731545763895166,-0.0000000475504746531858,-0.0000000204832813890647,-0.0000000336511051391776,-0.0000000109731864584275,-0.00000000731545763895166,,-0.0000000240873904301753,-0.000000156568037796139,-0.0000000674446932044908,-0.000000110801995978806,-0.0000000361310856452629,-0.0000000240873904301753
5.7,2.8,4.5,1.3,Iris-versicolor,1,,0.452629924628464,0.686612743341431,0.755644576053528,0.465065081393011,0.147821693201541,8.65531314299158,0.999825831498281,,0.736257980513209,0.569875872649754,0.551903981441673,0.448237767969513,0.147808456660757,9.00640840385325,0.999877393561289,,0.953618240076101,0.580872591952239,0.97170022443985,2.50595374748826,0.924558147251764,,0.554207016678113,0.128775451118168,0.972377825563859,1.65524797925495,0.839599068976489,,0.78292808375481,0.932237575360928,0.969443733051013,2.6843587324263,0.93609735517548,,0.395149287341341,0.362390221512688,0.39617960647294,0.177007687858397,1.21747135523258,0.7716182488089,,0.632806194186108,0.929682504122061,0.103874348540649,0.171353244588643,1.63421643489888,0.836746429664158,,0.832160694763022,1.02620588051696,0.930147342738117,2.43093182738169,0.919155802449105,0.00653578427764817,1,,-0.00600740404235595,-0.0046354225870502,-0.00502667388399137,-0.00600740404235595,,-0.000842127592571868,-0.000778595926737834,-0.000707049542682752,-0.000788313412126819,-0.000842127592571868,,-0.0010863886766387,-0.00100442950206837,-0.000912130921452453,-0.00101696556689408,-0.0010863886766387,,-0.0000309791433733857,-0.0000309737477823998,-0.0000309753451309423,-0.0000309791433733857,,-0.00015845669787346,-0.000158429099707804,-0.000158437270062044,-0.00015845669787346,,-0.000129580407620654,-0.000129557838795206,-0.000129564520228349,-0.000129580407620654,,-0.0000000152693679005638,-0.0000000870353970332137,-0.0000000427542301215786,-0.0000000687121555525371,-0.0000000198501782707329,-0.0000000152693679005638,,-0.0000000410343522324439,-0.00000023389580772493,-0.000000114896186250843,-0.000000184654585045997,-0.000000053344657902177,-0.0000000410343522324439
6.3,3.3,4.7,1.6,Iris-versicolor,1,,0.452629901238883,0.686612731851812,0.755644557588069,0.465065076058545,0.147821689098105,9.56084562437165,0.999929571747058,,0.736257971809669,0.569875868374331,0.551903974570457,0.448237765984495,0.14780845513382,9.97795314922637,0.99995359018357,,0.953605284292222,0.580859635500217,0.971687266399088,2.5060580678483,0.924565423314213,,0.554191173768142,0.128759607391162,0.972361979894071,1.65526775462747,0.839601732156912,,0.782924986380032,0.932234477826415,0.969440635136675,2.68450169447316,0.93610590650285,,0.395048844391134,0.362299008420543,0.39607790991625,0.176899048990733,1.21710529697154,0.77155373431725,,0.632728334593434,0.929611799167792,0.103795517199436,0.171269031829386,1.63393504587935,0.836707987763366,,0.831697152504317,1.02570321312856,0.929546602333881,2.42945971766882,0.919046344791828,0.00655349429156357,1,,-0.00602296497427561,-0.00464704111756435,-0.00503946290399538,-0.00602296497427561,,-0.000844055316063107,-0.000780384360596498,-0.000708670305402835,-0.000790125166781805,-0.000844055316063107,,-0.00108888570001384,-0.00100674606817409,-0.00091423031985251,-0.00101931233528944,-0.00108888570001384,,-0.0000310358243066158,-0.0000310336385077313,-0.000031034383939707,-0.0000310358243066158,,-0.000158796372904161,-0.000158785189153043,-0.000158789003193644,-0.000158796372904161,,-0.000129852248434541,-0.000129843103167543,-0.000129846222015528,-0.000129852248434541,,-0.00000000579191546274709,-0.0000000364890674153067,-0.0000000191133210270654,-0.0000000272220026749113,-0.00000000926706474039535,-0.00000000579191546274709,,-0.0000000166290564182538,-0.000000104763055434999,-0.0000000548758861802375,-0.0000000781565651657929,-0.0000000266064902692061,-0.0000000166290564182538
4.9,2.4,3.3,1,Iris-versicolor,1,,0.452629890762578,0.686612726364224,0.755644549772413,0.465065073397896,0.1478216874352,6.97227078309282,0.99906335654474,,0.736257968160762,0.569875866462999,0.551903971848257,0.448237765057789,0.147808454554629,7.3926954502106,0.999384644860829,,0.953592299981905,0.580846650878015,0.971674281174244,2.50486262907571,0.924482006063963,,0.554175295249227,0.128743728490843,0.972346100256781,1.65466683621853,0.839520789560304,,0.782921883016181,0.932231374388021,0.969437531554245,2.68328381693361,0.93603302455163,,0.394948169784316,0.362207585388558,0.395975978682721,0.176790160420732,1.21664002776054,0.771471716270604,,0.632650296157374,0.929540932137252,0.103716504682758,0.17118462629778,1.63350945207692,0.83664983151486,,0.83123244839256,1.02519926683816,0.928944305836453,2.42794942328698,0.918933907508476,0.00657171135184425,1,,-0.00603896839156805,-0.00465889330954693,-0.00505250188732897,-0.00603896839156805,,-0.000846124670739466,-0.000782227032985432,-0.000710339251645648,-0.000792000634700014,-0.000846124670739466,,-0.00109151827160101,-0.00100908900138517,-0.000916352281193976,-0.00102169714912006,-0.00109151827160101,,-0.0000311334348142469,-0.0000311042738862884,-0.0000311142766951339,-0.0000311334348142469,,-0.0001592273373536,-0.000159078198110169,-0.000159129355993263,-0.0001592273373536,,-0.00013019806634243,-0.000130076117175703,-0.000130117948293196,-0.00013019806634243,,-0.0000000769631970763506,-0.000000377119665674118,-0.000000184711672983241,-0.000000253978550351957,-0.0000000769631970763506,-0.0000000769631970763506,,-0.000000221562080038469,-0.0000010856541921885,-0.000000531748992092324,-0.000000731154864126946,-0.000000221562080038469,-0.000000221562080038469
6.6,2.9,4.6,1.3,Iris-versicolor,1,,0.452629782197158,0.686612673189324,0.755644476656926,0.465065051241688,0.147821665278992,9.20690413926533,0.999899665853619,,0.736257930448796,0.569875847991832,0.551903946450402,0.448237757361469,0.147808446858309,9.78121798523843,0.999943500258022,,0.953579292370187,0.580833639083186,0.97166126136761,2.50594569930594,0.924557585886073,,0.554159387429416,0.128727815555243,0.972330177523046,1.65515450631024,0.839586480344332,,0.782918772588793,0.932228262960352,0.969434418210763,2.68445022961685,0.936102828236391,,0.394847260884178,0.362115950160438,0.395873808967809,0.176681008593572,1.2163462871816,0.771419924764208,,0.632572073454076,0.929469898212087,0.103637304619288,0.171100013830706,1.63333485735316,0.836625968794264,,0.830766559061606,1.02469401664943,0.928340408997296,2.42649590988223,0.918825562972176,0.0065892892267842,1,,-0.00605440738338649,-0.00467049048818387,-0.00506527444260086,-0.00605440738338649,,-0.000847969450753057,-0.000783996588293386,-0.000711943686597275,-0.000793786601107996,-0.000847969450753057,,-0.0010939439318246,-0.00101141416070248,-0.000918460535414659,-0.00102404400851305,-0.0010939439318246,,-0.0000311599737598779,-0.0000311568473505094,-0.0000311582132294004,-0.0000311599737598779,,-0.000159502280291479,-0.00015948627676634,-0.000159493268453798,-0.000159502280291479,,-0.000130417365811623,-0.000130404280496551,-0.000130409997264105,-0.000130417365811623,,-0.00000000708079063188046,-0.0000000467332181704111,-0.0000000205342928324533,-0.0000000325716369066501,-0.00000000920502782144461,-0.00000000708079063188046,,-0.0000000237917263978049,-0.000000157025394225512,-0.0000000689960065536342,-0.000000109441941429902,-0.0000000309292443171464,-0.0000000237917263978049
5.2,2.7,3.9,1.4,Iris-versicolor,1,,0.452629766494619,0.686612666289724,0.755644465712732,0.465065048148764,0.147821662899819,7.95345513134202,0.999648677697602,,0.736257925775474,0.569875845938403,0.551903943193238,0.448237756440966,0.14780844615023,8.29497268168736,0.999750293023077,,0.953566251942138,0.580820598083459,0.971648219631029,2.50555502560982,0.924530331541095,,0.554143438801739,0.128711866228398,0.972314227295016,1.65494270912536,0.839557953231276,,0.782915656904058,0.932225147139029,0.969431302213387,2.684064267402,0.93607973828153,,0.394746119468108,0.362024104106897,0.395771404566958,0.176571614200389,1.21594018357752,0.771348308125519,,0.632493673795246,0.929398703843428,0.103557925959178,0.171015216885631,1.63299735258063,0.836579832402658,,0.830299510012787,1.02418748920517,0.927734968258958,2.42499968861293,0.918713897132457,0.00660743051939282,1,,-0.00607033824250331,-0.00468234513310457,-0.00507832254954086,-0.00607033824250331,,-0.000849973527242923,-0.000785826306943053,-0.000713602034832836,-0.000795642996927785,-0.000849973527242923,,-0.00109652189474698,-0.00101376775089249,-0.000920593677627052,-0.00102643192825472,-0.00109652189474698,,-0.0000312332005275185,-0.0000312222276075979,-0.0000312254013794352,-0.0000312332005275185,,-0.000159880163899798,-0.000159823994432509,-0.0001598402407074,-0.000159880163899798,,-0.000130720086126176,-0.000130674161244548,-0.000130687444408646,-0.000130720086126176,,-0.0000000313602996254074,-0.000000163073558052118,-0.0000000846728089885999,-0.000000122305168539089,-0.0000000439044194755703,-0.0000000313602996254074,,-0.000000083479891156589,-0.000000434095434014263,-0.00000022539570612279,-0.000000325571575510697,-0.000000116871847619225,-0.000000083479891156589
5.1,3.5,1.4,0.2,Iris-setosa,0,,0.452629723085076,0.686612643750153,0.755644433155575,0.465065036461579,0.14782165455183,6.01029270912137,0.997552634341826,,0.736257909468118,0.569875837471122,0.551903930962721,0.448237752050524,0.1478084430142,6.75960226620844,0.998841652993601,,0.953553184526013,0.580807529339018,0.971635147622416,2.50298939150749,0.924351121898436,,0.554127456402296,0.128695882204327,0.972298239278626,1.65361635088831,0.839379211776414,,0.782912534681297,0.932222024598891,0.969428178893335,2.6815668283313,0.935930142514317,,0.394644742693018,0.361932044739134,0.395668761374133,0.176461962010915,1.21536882732164,0.771247522345265,,0.632415091164552,0.929327343639944,0.103478361659485,0.170930219532906,1.63241038951824,0.836499570470671,,0.829831275499477,1.02367965695021,0.927127934434707,2.42344084296671,0.918597408599521,0.843821199085755,1,,0.0686892322842401,0.0529764002110186,0.057458513301727,0.0686892322842401,,0.00961694994337588,0.00888943846940059,0.00807226786316407,0.00900079333105684,0.00961694994337588,,0.0124054443210906,0.0114669863758487,0.0104128720759732,0.0116106292713917,0.0124054443210906,,0.000354008428711562,0.000353142040640429,0.000353598364107923,0.000354008428711562,,0.00181028162632291,0.00180585120523902,0.00180818469202032,0.00181028162632291,,0.00148002567477493,0.00147640351076527,0.00147831129146516,0.00148002567477493,,0.00000164595600024636,0.00000839437560125645,0.00000576084600086227,0.00000230433840034491,0.000000329191200049273,0.00000164595600024636,,0.00000657112866346907,0.0000335127561836923,0.0000229989503221417,0.0000091995801288567,0.00000131422573269381,0.00000657112866346907
4.9,3,1.4,0.2,Iris-setosa,0,,0.452633074360694,0.686614943645185,0.755645353113587,0.465065167884152,0.147822311664696,5.57648573490351,0.996228431941117,,0.736258748905678,0.569876413555722,0.551904161396561,0.448237784969644,0.1478086076098,6.3274191008639,0.998216547427122,,0.95370082487709,0.580955360468165,0.971783150189894,2.50180628163396,0.924268350062847,,0.55430804152282,0.128876700673529,0.972479267441259,1.65334355365002,0.839342429370034,,0.782947848885361,0.932257384435302,0.969463579736206,2.68005323512739,0.935839320123613,,0.395791441330603,0.362973331946732,0.396829824301272,0.177702506443024,1.21954788010224,0.771983974936139,,0.633304035011492,0.930134570426261,0.10437844099259,0.171891914527244,1.63561764929216,0.836937747825936,,0.835128915520579,1.02942550828039,0.933996857663131,2.44026806390557,0.919846854033276,0.846118234874916,1,,0.0678190383850356,0.0523552108288264,0.0567603132456924,0.0678190383850356,,0.00952781125958308,0.00880625439260507,0.00799709624919763,0.00891650041143433,0.00952781125958308,,0.0122891036937077,0.0113584295947344,0.0103147661490569,0.011500626445648,0.0122891036937077,,0.0003525296996515,0.000351200109896486,0.000351900979651641,0.0003525296996515,,0.00179653090746903,0.00178975516888163,0.00179332687979986,0.00179653090746903,,0.0014695491748529,0.00146400667012406,0.00146692830359604,0.0014695491748529,,0.00000251716531763014,0.0000123341100563877,0.00000755149595289043,0.0000035240314446822,0.000000503433063526029,0.00000251716531763014,,0.0000100447094272119,0.0000492190761933381,0.0000301341282816356,0.0000140625931980966,0.00000200894188544237,0.0000100447094272119
4.7,3.2,1.3,0.2,Iris-setosa,0,,0.452637996268313,0.686617957058013,0.755646759372907,0.465065368778341,0.147823316135639,5.5477532221228,0.996118920152682,,0.736259982316684,0.569877168705317,0.551904513799706,0.448237835312951,0.147808859326332,6.23896115107397,0.998051920241493,,0.953847225544102,0.581102053298525,0.971930105107379,2.50204539355787,0.924285085331027,,0.554487017039708,0.129056033361509,0.972658920532006,1.65379855109949,0.839403774808924,,0.78298296889635,0.932292574533267,0.969498832706171,2.67991937642096,0.935831282230868,,0.396927284290077,0.364004808561637,0.397979886945837,0.178931416812395,1.22379442390052,0.77273060813079,,0.634184660450753,0.93093428005118,0.105270091033734,0.172844695653202,1.6389569117002,0.837392954244791,,0.840364436603461,1.03510153960495,0.940778761501635,2.45694081984284,0.9210675402206,0.848365413648027,1,,0.0669635688910068,0.0517447993117557,0.0560748207804148,0.0669635688910068,,0.0094382224360091,0.00872360822963988,0.00792247954027232,0.00883258380427055,0.0094382224360091,,0.0121728034961717,0.0112511407181769,0.0102178972046938,0.0113916903041667,0.0121728034961717,,0.000350583897870765,0.000349223253769945,0.000349900932475664,0.000350583897870765,,0.00178176236310727,0.00177484720110711,0.00177829134791323,0.00178176236310727,,0.00145822612048147,0.00145256662847243,0.00145538537969283,0.00145822612048147,,0.00000273011047038277,0.000012831519210799,0.00000873635350522486,0.0000035491436114976,0.000000546022094076554,0.00000273011047038277,,0.0000102580520225071,0.0000482128445057834,0.0000328257664720228,0.0000133354676292592,0.00000205161040450142,0.0000102580520225071
4.6,3.1,1.5,0.2,Iris-setosa,0,,0.452642817552764,0.686621239634661,0.75564809291967,0.465065573939381,0.147824341940841,5.58499239971838,0.996260259855964,,0.736261265468605,0.569878042340668,0.551904868714067,0.44823788991516,0.147809132337379,6.21873776580316,0.998012201516988,,0.95399248220695,0.581247591836494,0.972075927719427,2.50259291469875,0.92432339314654,,0.554664501759819,0.129233862496301,0.972837096768316,1.65440426904491,0.839485411877902,,0.783017891221727,0.932327564626514,0.969533891095958,2.68009778418426,0.935841994979126,,0.398052398361894,0.365026598282107,0.399119055976253,0.180148697162012,1.22802471845024,0.773472666821532,,0.635057021273717,0.931726528005208,0.106153349414161,0.173788517896803,1.64230016905154,0.83784767885762,,0.845538916534637,1.040709021683,0.947475118390736,2.47343199724745,0.922258189157194,0.850560167467507,1,,0.0661240876496843,0.0511451744155421,0.0554019133538659,0.0661240876496843,,0.0093492603308228,0.00864174003239648,0.00784856765957451,0.00874943043957641,0.0093492603308228,,0.0120574257331222,0.0111449606662519,0.0101220330077573,0.0112838453523977,0.0120574257331222,,0.000348530602458752,0.000347227188573312,0.000347837793855901,0.000348530602458752,,0.00176686913966355,0.00176026150821269,0.00176335695986804,0.00176686913966355,,0.00144678018442518,0.00144136960248988,0.00144390427696932,0.00144678018442518,,0.00000276592235412671,0.0000127232428289829,0.00000857435929779282,0.00000414888353119007,0.000000553184470825343,0.00000276592235412671,,0.00000981044326008327,0.0000451280389963831,0.0000304123741062581,0.0000147156648901249,0.00000196208865201665,0.00000981044326008327
